max,min,wind,wind_d,rain,humidi,cloud,pressure,date
30,25,15,SW,12.5,84,46,1007,7/27/2017
31,25,15,SW,21.7,83,46,1009,7/28/2017
31,26,14,WSW,13.2,82,29,1008,7/29/2017
31,26,16,SW,18.2,82,32,1007,7/30/2017
31,26,16,WSW,20.4,82,31,1007,7/31/2017
32,26,14,SW,29.7,81,26,1008,8/1/2017
32,26,14,WSW,27.7,82,48,1008,8/2/2017
31,26,14,SW,26.4,83,44,1006,8/3/2017
31,26,15,SW,47.5,85,51,1006,8/4/2017
30,26,10,SSW,7,85,75,1008,8/5/2017
33,26,8,S,6.7,80,38,1009,8/6/2017
34,26,7,WSW,2,76,36,1009,8/7/2017
34,27,9,SW,21.3,78,29,1009,8/8/2017
33,27,9,SW,20.6,78,28,1010,8/9/2017
34,26,8,SW,0.5,74,29,1009,8/10/2017
34,27,9,SW,26.7,77,26,1008,8/11/2017
35,27,6,SW,13.3,76,26,1008,8/12/2017
34,27,7,SSW,12.1,77,29,1009,8/13/2017
34,27,8,SW,1.5,76,29,1009,8/14/2017
33,26,10,SW,8.3,77,54,1009,8/15/2017
31,26,12,WSW,26,80,65,1007,8/16/2017
30,25,12,WSW,15.5,84,77,1007,8/17/2017
29,25,14,W,25.5,86,61,1008,8/18/2017
31,25,10,WSW,8.6,80,40,1008,8/19/2017
32,25,11,SW,13.1,81,37,1008,8/20/2017
33,25,11,WSW,2.1,76,55,1006,8/21/2017
31,26,14,WSW,27.6,82,64,1006,8/22/2017
29,25,14,SW,63.2,87,69,1007,8/23/2017
31,25,10,SW,14,83,49,1008,8/24/2017
32,26,11,WSW,21,83,44,1007,8/25/2017
28,25,12,WSW,18.7,89,78,1006,8/26/2017
27,24,12,SW,21.5,91,78,1006,8/27/2017
31,25,10,SSW,29.4,84,37,1008,8/28/2017
32,25,7,SW,7.4,81,23,1008,8/29/2017
34,27,8,SW,9.6,78,32,1008,8/30/2017
32,26,7,SW,1.7,79,55,1009,8/31/2017
34,26,9,SW,4.9,76,49,1009,9/1/2017
34,26,9,WSW,0.8,75,49,1008,9/2/2017
34,26,9,SW,3.6,76,41,1008,9/3/2017
34,27,11,SSW,6.5,78,29,1008,9/4/2017
34,26,8,SSW,1.2,76,37,1009,9/5/2017
33,27,8,SSW,9.2,78,25,1009,9/6/2017
34,27,8,SSW,18.1,77,29,1009,9/7/2017
35,27,5,S,6,74,27,1009,9/8/2017
34,27,8,S,13.3,74,37,1009,9/9/2017
35,27,3,E,0.9,71,21,1009,9/10/2017
34,27,8,SSW,18,75,32,1010,9/11/2017
34,26,6,WNW,3.1,73,31,1010,9/12/2017
34,28,8,WNW,19,74,29,1008,9/13/2017
32,27,9,W,4.6,80,44,1006,9/14/2017
31,26,14,SSW,23.9,83,45,1006,9/15/2017
30,26,11,S,14.4,83,37,1009,9/16/2017
34,26,6,WSW,2.5,76,40,1011,9/17/2017
33,26,9,NW,12.9,75,22,1010,9/18/2017
33,27,7,SSW,42.2,80,38,1009,9/19/2017
32,26,4,SSW,26.2,79,25,1008,9/20/2017
30,25,6,SSE,42.6,84,62,1007,9/21/2017
27,25,5,SSW,19.6,90,68,1008,9/22/2017
30,24,10,SSW,25.7,87,53,1009,9/23/2017
29,25,14,SW,32.2,87,54,1008,9/24/2017
30,25,11,SW,29.9,87,56,1008,9/25/2017
31,25,6,SW,15.8,82,50,1009,9/26/2017
33,26,7,W,19.6,81,52,1009,9/27/2017
30,26,4,SW,16.8,87,63,1008,9/28/2017
32,26,8,SE,21.4,82,21,1009,9/29/2017
32,26,7,SSW,36.1,81,42,1010,9/30/2017
33,26,7,WSW,27.7,81,67,1009,10/1/2017
28,25,10,SW,49.5,89,90,1008,10/2/2017
26,24,8,S,18.3,92,70,1009,10/3/2017
32,24,8,SSE,11.5,82,35,1010,10/4/2017
33,25,4,SSE,15.6,78,27,1009,10/5/2017
27,26,4,SSE,26.1,87,33,1010,10/6/2017
33,26,7,SSE,11.9,78,36,1008,10/7/2017
33,26,6,ESE,1.7,77,29,1007,10/8/2017
32,26,6,SW,12.8,78,32,1006,10/9/2017
33,26,8,SSE,3.8,81,36,1006,10/10/2017
33,26,7,S,8.1,82,29,1007,10/11/2017
34,26,5,SE,15.1,79,25,1007,10/12/2017
33,26,5,SSE,34.1,81,34,1006,10/13/2017
31,25,9,W,21.6,86,60,1006,10/14/2017
28,25,14,WSW,32.2,89,82,1007,10/15/2017
32,25,9,W,11.9,83,34,1008,10/16/2017
30,26,6,WSW,34.5,85,55,1008,10/17/2017
30,25,9,NW,32.8,86,75,1009,10/18/2017
32,25,9,NW,27.5,84,54,1009,10/19/2017
33,25,8,SW,21.6,81,33,1010,10/20/2017
33,25,6,ESE,24.2,81,34,1010,10/21/2017
31,25,8,SSE,23.2,81,34,1010,10/22/2017
31,25,10,SE,17.1,83,58,1011,10/23/2017
32,25,7,ESE,3.8,81,39,1012,10/24/2017
34,25,5,SE,5.2,78,22,1012,10/25/2017
32,25,6,S,1.9,78,48,1011,10/26/2017
33,25,4,SSE,14,78,54,1010,10/27/2017
33,24,4,SE,12.4,79,34,1010,10/28/2017
31,24,5,ESE,7.1,81,28,1011,10/29/2017
33,23,8,NE,1.3,76,19,1010,10/30/2017
28,24,8,ESE,7.9,83,69,1010,10/31/2017
26,24,7,E,26.9,93,69,1009,11/1/2017
31,24,5,E,8.2,84,46,1008,11/2/2017
33,23,5,SSW,0.4,74,16,1007,11/3/2017
26,24,12,WNW,4.9,82,62,1006,11/4/2017
32,23,9,ESE,4.3,81,56,1008,11/5/2017
33,25,5,SE,0.2,75,38,1008,11/6/2017
33,25,8,SE,4.2,79,32,1008,11/7/2017
32,25,5,ENE,13.3,79,22,1009,11/8/2017
33,25,5,ENE,3.2,79,23,1008,11/9/2017
32,25,7,ESE,8.7,82,39,1009,11/10/2017
32,25,7,E,6.3,80,50,1009,11/11/2017
33,25,7,ESE,0.2,79,23,1009,11/12/2017
33,26,7,ESE,25.8,82,30,1008,11/13/2017
33,25,8,ESE,8.9,80,26,1009,11/14/2017
32,25,9,E,10.3,80,38,1010,11/15/2017
33,25,11,ESE,0,78,16,1010,11/16/2017
33,26,7,SSE,5.9,80,25,1009,11/17/2017
33,26,5,W,8.9,82,38,1008,11/18/2017
26,25,7,W,41.5,92,80,1008,11/19/2017
31,24,12,SE,3.9,85,50,1009,11/20/2017
33,25,9,ESE,0.3,78,16,1009,11/21/2017
33,26,7,E,0.1,75,18,1008,11/22/2017
34,26,5,ENE,0.3,76,17,1009,11/23/2017
33,26,8,NE,1,75,24,1010,11/24/2017
33,25,7,ENE,0.6,74,25,1010,11/25/2017
34,25,8,ENE,0.3,70,30,1010,11/26/2017
34,25,8,NE,0,68,25,1008,11/27/2017
33,25,8,ENE,2.9,74,30,1008,11/28/2017
30,25,6,ENE,9.5,81,60,1009,11/29/2017
34,25,6,E,0,70,11,1008,11/30/2017
33,25,6,ENE,0,67,28,1008,12/1/2017
32,25,8,ENE,6.6,75,51,1008,12/2/2017
33,25,6,E,3.1,76,40,1009,12/3/2017
32,26,9,ENE,8.2,77,33,1008,12/4/2017
33,25,6,ENE,6.2,77,39,1009,12/5/2017
33,24,4,SSE,0.1,72,15,1010,12/6/2017
34,26,4,ESE,0,72,14,1010,12/7/2017
31,25,6,E,0.1,74,24,1012,12/8/2017
31,22,7,E,0.1,69,27,1012,12/9/2017
32,24,4,SW,0,70,8,1013,12/10/2017
35,24,6,ESE,0,70,6,1012,12/11/2017
31,24,6,S,4,78,35,1012,12/12/2017
32,24,6,S,2.5,78,50,1011,12/13/2017
32,24,5,SW,5,78,40,1011,12/14/2017
33,24,6,SE,2.7,75,29,1011,12/15/2017
33,24,6,ENE,0.6,71,19,1012,12/16/2017
32,24,10,NNE,0.2,63,11,1014,12/17/2017
31,21,11,S,0,58,7,1014,12/18/2017
30,21,9,SSW,0,59,50,1014,12/19/2017
26,22,12,SW,0.1,58,67,1014,12/20/2017
30,21,14,SW,2.1,64,65,1013,12/21/2017
32,23,8,E,2.1,67,52,1010,12/22/2017
34,24,6,ENE,0,67,22,1009,12/23/2017
33,24,10,ESE,0,62,10,1009,12/24/2017
24,21,16,SE,19,73,55,1008,12/25/2017
31,23,15,E,5.9,74,39,1009,12/26/2017
30,25,8,ENE,0.9,77,58,1011,12/27/2017
33,24,8,ENE,3.3,74,44,1011,12/28/2017
33,25,7,ENE,2,71,28,1011,12/29/2017
33,25,7,ENE,1.4,67,24,1011,12/30/2017
33,24,9,ENE,0,60,10,1011,12/31/2017
33,23,5,E,0,59,19,1010,1/1/2018
33,23,7,E,0,62,7,1009,1/2/2018
34,24,6,E,0,64,14,1009,1/3/2018
34,25,6,S,0,66,29,1008,1/4/2018
33,26,9,SE,0.1,70,50,1009,1/5/2018
33,25,14,ESE,0,72,16,1009,1/6/2018
33,25,11,ESE,0,71,23,1010,1/7/2018
34,26,10,ESE,0,69,32,1011,1/8/2018
33,26,9,ESE,0.1,72,25,1011,1/9/2018
33,25,7,NE,3.9,65,49,1012,1/10/2018
35,25,7,NE,0,57,18,1012,1/11/2018
33,23,10,NE,0,54,13,1013,1/12/2018
32,22,7,NE,0,56,12,1012,1/13/2018
32,23,6,NE,0,58,53,1012,1/14/2018
33,24,5,ESE,0,61,57,1010,1/15/2018
31,25,5,SSW,1.1,69,47,1010,1/16/2018
30,25,4,SE,0,74,56,1009,1/17/2018
34,24,5,WSW,0.6,67,40,1009,1/18/2018
31,25,5,ESE,4.2,69,56,1009,1/19/2018
34,24,7,E,0.1,65,27,1009,1/20/2018
34,25,6,SSE,1.1,66,48,1008,1/21/2018
33,25,6,SSE,14.1,73,55,1008,1/22/2018
32,25,7,ESE,1.4,73,46,1008,1/23/2018
33,25,8,E,6.2,72,50,1007,1/24/2018
33,26,8,ESE,0,66,35,1007,1/25/2018
34,25,6,E,1,66,33,1008,1/26/2018
33,26,6,SE,0.1,67,38,1008,1/27/2018
33,25,6,E,15.3,74,67,1009,1/28/2018
33,25,6,SE,0.2,72,49,1010,1/29/2018
34,26,7,SSE,0.1,67,44,1011,1/30/2018
34,26,7,E,0.2,65,37,1011,1/31/2018
35,25,8,E,0.2,60,35,1011,2/1/2018
33,25,7,E,0,59,43,1013,2/2/2018
34,24,8,ENE,0,57,13,1013,2/3/2018
34,24,6,SSE,0,53,6,1014,2/4/2018
33,24,7,ESE,0,52,6,1015,2/5/2018
32,22,6,SE,0,52,9,1015,2/6/2018
31,24,7,S,0,55,8,1014,2/7/2018
32,22,8,SSE,0,58,10,1013,2/8/2018
35,24,8,ESE,0,62,3,1012,2/9/2018
33,23,7,S,0,67,15,1013,2/10/2018
33,23,7,SSE,0,65,26,1014,2/11/2018
36,24,6,ENE,0,54,7,1015,2/12/2018
34,23,8,ESE,0,52,15,1015,2/13/2018
35,24,7,S,0,56,9,1015,2/14/2018
36,23,8,SSW,0,59,7,1014,2/15/2018
36,24,9,S,0,67,27,1012,2/16/2018
35,25,10,SSE,0,63,18,1011,2/17/2018
33,26,10,E,1.5,64,40,1011,2/18/2018
35,26,16,ESE,0,59,16,1011,2/19/2018
36,25,12,ESE,0,56,20,1010,2/20/2018
35,25,13,ESE,0,59,14,1009,2/21/2018
36,26,13,ESE,0,57,21,1009,2/22/2018
36,26,14,E,0,53,18,1010,2/23/2018
37,26,13,E,0,50,4,1012,2/24/2018
37,25,11,ESE,0,54,15,1011,2/25/2018
37,26,8,SE,0,52,9,1010,2/26/2018
36,26,8,SSW,0,53,27,1010,2/27/2018
37,26,9,E,0,55,33,1010,2/28/2018
34,26,13,SE,0,62,49,1009,3/1/2018
34,26,11,SE,0,67,39,1009,3/2/2018
34,26,13,SE,0,68,26,1009,3/3/2018
37,26,11,SE,0,65,16,1009,3/4/2018
34,26,12,SE,0,64,37,1010,3/5/2018
36,25,11,ESE,0,61,14,1010,3/6/2018
38,27,14,ESE,0,56,5,1010,3/7/2018
38,27,12,ESE,0,51,8,1010,3/8/2018
37,27,9,E,0,50,11,1010,3/9/2018
37,26,9,ENE,0,48,14,1011,3/10/2018
37,26,8,SE,0,49,8,1011,3/11/2018
38,26,9,E,0,51,14,1011,3/12/2018
37,26,10,ESE,0,52,27,1011,3/13/2018
35,26,14,SE,0,61,27,1011,3/14/2018
34,26,12,SE,1.4,65,33,1011,3/15/2018
34,26,14,SE,6.5,65,42,1011,3/16/2018
36,26,16,ESE,0,60,21,1011,3/17/2018
36,26,15,ESE,0,57,16,1011,3/18/2018
36,26,13,SE,0,61,19,1011,3/19/2018
36,26,13,SE,1.1,65,19,1010,3/20/2018
35,27,10,SE,2.8,64,37,1010,3/21/2018
34,26,8,E,15.6,65,46,1009,3/22/2018
36,26,9,ESE,3.1,56,23,1010,3/23/2018
37,26,11,ESE,0,50,9,1011,3/24/2018
37,27,11,ESE,0,53,17,1012,3/25/2018
37,27,10,ESE,0,56,13,1012,3/26/2018
37,26,9,E,0,53,13,1011,3/27/2018
36,26,10,ESE,0,58,32,1010,3/28/2018
33,25,14,SE,0,61,24,1011,3/29/2018
33,25,11,SE,1,67,29,1010,3/30/2018
34,25,10,ESE,0.5,63,32,1010,3/31/2018
35,26,8,ESE,0,55,20,1010,4/1/2018
34,25,8,E,0,56,20,1010,4/2/2018
33,25,10,SE,0,59,29,1010,4/3/2018
33,25,14,SE,0,60,44,1010,4/4/2018
30,26,10,SSE,0.4,68,58,1009,4/5/2018
32,25,12,SE,0.1,66,57,1009,4/6/2018
36,26,13,E,0,54,21,1011,4/7/2018
33,27,8,ENE,0,51,42,1011,4/8/2018
37,25,11,ESE,0,48,11,1011,4/9/2018
36,27,12,ESE,0,54,28,1010,4/10/2018
36,27,15,SE,0,60,25,1009,4/11/2018
37,27,15,SE,0,62,29,1009,4/12/2018
38,27,14,SE,0,62,19,1009,4/13/2018
38,27,15,SE,0,61,16,1008,4/14/2018
35,27,13,SE,0,64,39,1009,4/15/2018
39,27,15,ESE,0,57,17,1010,4/16/2018
36,28,10,ESE,0.2,56,38,1011,4/17/2018
36,28,9,SSE,0.6,59,47,1010,4/18/2018
35,27,13,ESE,0.1,61,43,1009,4/19/2018
36,27,13,ESE,0.2,58,33,1009,4/20/2018
36,27,14,SE,0,59,42,1009,4/21/2018
38,28,11,SE,0,59,20,1009,4/22/2018
37,28,9,SSE,1.3,59,35,1008,4/23/2018
37,28,10,SSE,4.5,60,34,1008,4/24/2018
36,28,11,SSE,0.9,61,23,1009,4/25/2018
37,28,14,SE,0.6,63,18,1009,4/26/2018
37,28,15,ESE,0.2,60,23,1010,4/27/2018
37,28,16,ESE,0,57,20,1010,4/28/2018
37,28,13,SE,3.9,61,18,1010,4/29/2018
35,28,12,SE,7.3,63,22,1010,4/30/2018
36,28,12,SE,3.4,62,40,1010,5/1/2018
38,28,7,SE,8.1,60,33,1011,5/2/2018
35,28,8,SE,5,62,39,1011,5/3/2018
35,28,9,ESE,0.3,61,36,1011,5/4/2018
36,28,11,SE,0,61,38,1011,5/5/2018
35,28,10,SSE,16.7,65,47,1011,5/6/2018
34,28,7,S,25,66,51,1010,5/7/2018
35,28,9,SW,14.3,67,43,1009,5/8/2018
34,28,8,S,9.7,68,34,1010,5/9/2018
35,28,6,SSE,2.1,66,37,1011,5/10/2018
36,28,11,SE,2.8,63,25,1010,5/11/2018
35,28,9,ESE,3.5,62,36,1009,5/12/2018
34,28,12,SE,5,65,34,1010,5/13/2018
36,28,9,ESE,0.5,63,36,1009,5/14/2018
36,29,11,SE,0,62,31,1008,5/15/2018
37,28,12,SE,0.8,62,17,1008,5/16/2018
36,28,10,SE,4.7,64,26,1008,5/17/2018
36,28,7,SSE,8.5,64,38,1007,5/18/2018
35,28,7,SSE,16.6,65,39,1007,5/19/2018
36,28,6,SSE,16.4,67,51,1007,5/20/2018
34,28,7,SE,1.4,68,49,1008,5/21/2018
33,28,8,SE,2.5,71,60,1009,5/22/2018
34,27,8,E,3.9,68,66,1009,5/23/2018
35,28,10,SE,12.4,68,47,1008,5/24/2018
37,27,6,SE,0.3,62,31,1008,5/25/2018
36,29,8,SE,0.9,62,41,1008,5/26/2018
36,28,6,SE,7.4,65,40,1009,5/27/2018
35,29,8,SE,3.2,67,32,1009,5/28/2018
35,28,9,SSE,11.5,67,44,1009,5/29/2018
36,28,10,SE,4.8,66,26,1009,5/30/2018
35,28,7,SE,30.7,68,39,1009,5/31/2018
35,28,7,SSE,10.8,67,40,1008,6/1/2018
29,25,8,WSW,30.4,84,90,1009,6/2/2018
30,25,11,NW,13.6,80,54,1007,6/3/2018
32,25,7,WSW,4.5,79,58,1007,6/4/2018
32,26,11,WSW,28.8,76,38,1008,6/5/2018
32,27,12,WSW,47,80,34,1008,6/6/2018
32,26,15,W,27.4,77,32,1008,6/7/2018
32,26,17,WSW,13.7,75,59,1007,6/8/2018
30,25,15,W,4.7,78,72,1009,6/9/2018
31,26,13,WSW,1.2,78,65,1010,6/10/2018
32,26,11,WSW,26.3,78,62,1010,6/11/2018
33,26,8,WNW,6.2,74,53,1010,6/12/2018
33,26,7,WSW,3.8,74,38,1009,6/13/2018
34,27,14,W,9.6,75,51,1008,6/14/2018
32,27,16,WSW,23,76,48,1008,6/15/2018
31,26,17,WSW,21,78,57,1008,6/16/2018
29,26,17,SW,43.4,87,63,1007,6/17/2018
29,25,15,SW,37.1,88,81,1007,6/18/2018
29,25,15,SSW,40,87,75,1008,6/19/2018
31,25,11,SSW,18.5,82,50,1009,6/20/2018
33,26,10,SW,3,78,27,1010,6/21/2018
33,26,10,WSW,5.2,76,27,1009,6/22/2018
34,26,10,WSW,10.1,76,43,1008,6/23/2018
33,26,11,WSW,9.1,77,54,1008,6/24/2018
33,26,10,SW,1.8,76,36,1008,6/25/2018
33,26,9,SW,22.7,78,45,1008,6/26/2018
33,26,5,SSW,7.1,75,43,1009,6/27/2018
34,26,5,SW,8.4,74,37,1009,6/28/2018
33,26,8,SW,9,75,33,1007,6/29/2018
34,26,11,SW,5,75,33,1007,6/30/2018
34,26,12,SW,15,77,31,1008,7/1/2018
33,26,13,SW,19.6,78,19,1008,7/2/2018
32,25,14,WSW,40.2,80,28,1008,7/3/2018
32,25,17,WSW,46.1,80,40,1008,7/4/2018
31,25,16,WSW,26,81,43,1007,7/5/2018
30,25,16,WSW,35.9,82,47,1007,7/6/2018
30,25,15,WSW,45.2,84,62,1006,7/7/2018
31,25,12,W,22.6,82,50,1005,7/8/2018
32,26,14,WSW,21.6,81,29,1006,7/9/2018
31,25,13,WSW,30,85,62,1006,7/10/2018
29,25,16,WSW,30.1,89,70,1007,7/11/2018
29,24,21,WSW,36.3,86,66,1006,7/12/2018
29,25,18,WSW,9,85,51,1006,7/13/2018
29,25,18,WSW,19.9,88,55,1006,7/14/2018
29,25,16,WSW,9.3,86,65,1007,7/15/2018
29,25,16,WSW,8.7,86,67,1006,7/16/2018
29,25,19,WSW,6.9,86,78,1004,7/17/2018
28,25,17,SW,12.7,90,58,1004,7/18/2018
30,25,16,SW,5.4,84,43,1007,7/19/2018
31,26,13,SW,14.7,85,46,1008,7/20/2018
31,26,15,WSW,30.7,86,61,1008,7/21/2018
31,26,19,WSW,24.6,83,37,1008,7/22/2018
30,26,18,WSW,42.3,82,36,1007,7/23/2018
31,26,15,WSW,50.7,84,29,1007,7/24/2018
30,25,14,WSW,32.7,84,30,1008,7/25/2018
31,26,13,WSW,12.7,83,27,1008,7/26/2018
31,26,14,WSW,12.8,84,27,1008,7/27/2018
32,26,13,WSW,8.6,83,37,1007,7/28/2018
32,26,13,WSW,3.7,81,38,1007,7/29/2018
32,26,11,WSW,32.7,82,42,1008,7/30/2018
33,25,11,WNW,0.8,77,33,1008,7/31/2018
33,26,12,W,4.2,73,37,1008,8/1/2018
32,26,17,W,16.9,77,37,1008,8/2/2018
31,25,15,WSW,17.6,79,47,1008,8/3/2018
31,25,15,W,10.2,80,48,1007,8/4/2018
30,25,14,WSW,16.9,85,66,1007,8/5/2018
29,25,13,W,42.8,87,81,1007,8/6/2018
30,25,16,W,47.2,87,73,1006,8/7/2018
29,25,14,W,44.4,87,76,1006,8/8/2018
26,24,17,WSW,18.4,89,64,1007,8/9/2018
29,24,18,SW,28.3,85,52,1008,8/10/2018
30,25,18,WSW,10,83,46,1008,8/11/2018
29,25,18,WSW,19.7,81,45,1007,8/12/2018
31,25,16,WSW,8.1,80,65,1008,8/13/2018
30,25,14,WSW,23.3,82,53,1008,8/14/2018
31,25,15,WSW,17.5,82,52,1008,8/15/2018
31,25,18,WSW,6.4,79,42,1006,8/16/2018
30,25,17,WSW,24.9,83,45,1004,8/17/2018
31,25,16,SW,16.9,84,59,1006,8/18/2018
29,25,12,SW,28.9,88,73,1008,8/19/2018
30,25,11,WSW,30.9,83,53,1008,8/20/2018
31,25,13,WSW,28.3,83,36,1007,8/21/2018
31,25,14,SW,21,83,29,1006,8/22/2018
31,26,14,SW,24.7,83,28,1008,8/23/2018
31,26,11,SW,9.5,82,27,1008,8/24/2018
32,25,13,WSW,14.2,80,29,1008,8/25/2018
32,25,13,WSW,17,80,42,1007,8/26/2018
29,25,12,WSW,30.4,83,40,1008,8/27/2018
31,25,12,WSW,11.1,79,31,1009,8/28/2018
32,25,14,WSW,3.7,76,21,1009,8/29/2018
32,26,14,SW,1,74,23,1008,8/30/2018
32,26,10,SW,14.2,77,26,1009,8/31/2018
33,26,11,W,8.7,77,33,1010,9/1/2018
33,26,9,W,11.5,76,44,1008,9/2/2018
29,26,14,SW,17,84,65,1009,9/3/2018
30,25,10,SW,32.6,85,73,1010,9/4/2018
32,25,13,W,3.1,75,40,1009,9/5/2018
32,26,10,WNW,28.5,78,40,1007,9/6/2018
32,26,8,W,10.6,78,33,1006,9/7/2018
30,26,8,SSW,10.6,83,49,1007,9/8/2018
32,25,8,S,22.6,81,30,1009,9/9/2018
33,26,7,SW,16.3,79,33,1011,9/10/2018
33,26,7,W,1.2,75,40,1010,9/11/2018
31,26,10,WSW,49.8,82,64,1008,9/12/2018
31,25,8,SW,32.9,83,54,1007,9/13/2018
31,25,11,SW,29.2,85,76,1007,9/14/2018
30,25,12,WSW,38.4,85,63,1006,9/15/2018
29,25,16,SW,41.2,87,56,1005,9/16/2018
28,25,17,SW,33.1,89,76,1007,9/17/2018
28,25,11,WSW,26.4,89,61,1010,9/18/2018
31,25,7,W,13.6,84,51,1009,9/19/2018
33,26,6,SE,15.9,79,31,1009,9/20/2018
33,26,9,ESE,37.7,79,30,1010,9/21/2018
31,26,10,ESE,44.4,82,28,1011,9/22/2018
32,25,7,SE,1.2,79,39,1012,9/23/2018
31,26,4,SSE,15,80,64,1011,9/24/2018
33,25,7,SW,11.9,77,25,1009,9/25/2018
33,25,8,NW,1.5,75,34,1008,9/26/2018
33,26,7,WSW,8.3,76,25,1008,9/27/2018
32,26,7,SW,17.5,79,22,1008,9/28/2018
33,26,8,SE,4.5,79,27,1008,9/29/2018
31,26,7,SSE,14.5,78,40,1009,9/30/2018
34,26,4,SE,15.4,76,40,1009,10/1/2018
33,26,4,SSW,34.7,79,56,1009,10/2/2018
33,25,4,SSW,40.4,81,62,1009,10/3/2018
32,26,8,ESE,25.9,82,62,1009,10/4/2018
29,25,8,ESE,21.6,87,62,1011,10/5/2018
32,25,9,E,10.2,78,37,1010,10/6/2018
33,25,7,ENE,12,77,24,1010,10/7/2018
33,25,8,E,5,76,18,1010,10/8/2018
34,25,8,ENE,0,73,7,1010,10/9/2018
34,26,8,ESE,2,75,21,1010,10/10/2018
35,26,7,E,3.2,74,24,1010,10/11/2018
33,26,6,ESE,3.7,74,28,1011,10/12/2018
34,26,7,SE,0.2,74,31,1011,10/13/2018
33,26,5,SSW,13.4,78,30,1012,10/14/2018
32,26,9,ESE,4.4,79,18,1012,10/15/2018
33,26,8,SE,3.6,77,19,1011,10/16/2018
33,25,4,SW,8.8,76,30,1010,10/17/2018
33,26,4,SE,34,78,38,1010,10/18/2018
29,25,5,ESE,21.5,86,55,1010,10/19/2018
31,25,14,ESE,4.7,83,49,1011,10/20/2018
33,25,9,SE,5.3,80,22,1012,10/21/2018
33,26,4,SE,1.6,78,25,1012,10/22/2018
33,26,6,ESE,2.6,77,35,1011,10/23/2018
32,25,9,ENE,28.4,82,27,1012,10/24/2018
33,25,11,E,5.1,78,17,1012,10/25/2018
35,25,8,E,1.1,76,14,1012,10/26/2018
33,26,7,E,0.3,75,31,1012,10/27/2018
35,26,7,ENE,0.4,73,15,1011,10/28/2018
35,26,6,ENE,0.2,73,13,1010,10/29/2018
32,26,5,SSE,0,70,10,1010,10/30/2018
34,24,6,SE,0,64,11,1010,10/31/2018
33,23,7,SSE,0.4,69,21,1010,11/1/2018
34,25,4,ESE,0.3,70,21,1011,11/2/2018
34,25,6,E,0.4,69,33,1011,11/3/2018
34,25,7,E,3.4,76,28,1011,11/4/2018
35,26,6,ESE,0.2,75,17,1010,11/5/2018
35,26,5,ENE,1.2,72,19,1009,11/6/2018
28,25,10,ENE,6.2,84,57,1010,11/7/2018
33,25,11,E,3.3,76,43,1009,11/8/2018
33,25,12,E,0,71,18,1009,11/9/2018
34,26,9,E,0,68,11,1010,11/10/2018
34,25,9,E,0,68,20,1010,11/11/2018
33,26,8,ENE,7,74,23,1009,11/12/2018
33,25,7,E,0.6,74,27,1008,11/13/2018
33,25,8,E,0.1,75,19,1009,11/14/2018
34,26,8,E,0,72,26,1010,11/15/2018
34,26,9,E,0,72,22,1011,11/16/2018
33,26,5,E,0,73,34,1011,11/17/2018
30,25,6,W,2.2,76,40,1010,11/18/2018
30,24,13,E,13.5,81,33,1012,11/19/2018
33,25,12,ESE,0.3,75,16,1012,11/20/2018
33,25,7,SSE,0.1,73,20,1011,11/21/2018
37,25,5,S,0,70,15,1011,11/22/2018
32,25,9,SW,0,67,20,1011,11/23/2018
29,25,15,WNW,9.5,72,47,1010,11/24/2018
26,24,26,NNW,253.3,86,73,1007,11/25/2018
26,23,13,SE,53.4,91,83,1010,11/26/2018
32,24,11,ESE,1.4,81,19,1012,11/27/2018
32,25,6,ENE,0.5,79,25,1013,11/28/2018
33,25,7,E,0.1,74,20,1013,11/29/2018
32,25,5,ENE,0.8,74,24,1012,11/30/2018
32,25,6,E,7.1,76,21,1011,12/1/2018
33,25,8,E,0,73,11,1010,12/2/2018
33,26,8,ENE,0,71,18,1010,12/3/2018
34,26,10,E,0,69,11,1010,12/4/2018
34,26,8,E,0,66,6,1009,12/5/2018
34,26,5,ENE,0.7,69,26,1009,12/6/2018
33,26,9,E,0,72,32,1009,12/7/2018
34,26,12,E,0,66,20,1010,12/8/2018
34,26,11,E,0,67,21,1011,12/9/2018
34,26,11,E,0,68,19,1010,12/10/2018
34,26,10,E,0,67,20,1011,12/11/2018
34,26,8,ENE,0,66,15,1012,12/12/2018
34,25,9,NE,0.1,67,32,1013,12/13/2018
34,25,9,NE,0,64,16,1012,12/14/2018
32,26,9,ENE,16.1,71,30,1012,12/15/2018
33,25,8,ENE,1.3,70,33,1013,12/16/2018
32,26,7,E,5.5,71,37,1013,12/17/2018
33,23,7,E,0,69,20,1012,12/18/2018
34,25,5,E,0,67,28,1013,12/19/2018
33,26,6,ESE,0.8,72,37,1012,12/20/2018
33,25,5,S,0.1,73,35,1011,12/21/2018
33,25,5,SSE,0,72,31,1011,12/22/2018
32,25,4,SSE,0.6,71,44,1010,12/23/2018
33,25,5,ENE,3.5,72,50,1009,12/24/2018
34,25,4,S,7.3,73,44,1009,12/25/2018
33,26,4,WSW,9.2,73,50,1009,12/26/2018
30,25,5,SSW,15,82,60,1009,12/27/2018
29,24,5,ESE,4.1,83,58,1010,12/28/2018
32,24,7,ESE,18.6,80,57,1011,12/29/2018
31,25,6,E,0.5,74,49,1012,12/30/2018
33,24,13,ENE,0.7,63,23,1012,12/31/2018
